city_id,city_name,country,continent,centroid_lon,centroid_lat,s1_ri_score,mean_monthly_acquisitions_2017_2026,fraction_months_with_observation
Africa_+18300+4647,Berrouaghia,Algeria,Africa,2.922147280558253,36.13771228637641,0.9719001610305956,14.256637168141593,1.0
Africa_+18307+5292,El Menia,Algeria,Africa,2.8896049420129493,30.57854177127348,0.2977138643067846,1.7168141592920354,0.6548672566371682
Africa_+18310+4770,Hassi Bahbah,Algeria,Africa,3.0343890159404903,35.07347378053515,0.9756338028169014,16.628318584070797,1.0
Africa_+18328+4822,Djelfa,Algeria,Africa,3.266017489513611,34.66418656987724,0.9235592406159508,9.734513274336283,1.0
Africa_+18354+4875,Messaad,Algeria,Africa,3.506950427419102,34.16251365174044,0.8079565490116299,6.04424778761062,1.0
Africa_+18368+4598,Tizi Gheniff,Algeria,Africa,3.771798810722524,36.63268737689484,0.8133549524995233,6.3097345132743365,1.0
Africa_+18375+4678,Sidi Aissa,Algeria,Africa,3.77590376325924,35.88246495668423,0.8087458079567506,6.088495575221239,1.0
Africa_+18375+5072,Ghardaia,Algeria,Africa,3.67232396337604,32.493941527593734,0.6765363815142575,3.1769911504424777,0.991150442477876
Africa_+18376+4608,Beni Douala,Algeria,Africa,4.119021864881209,36.61498537569474,0.9399167246693844,10.539823008849558,1.0
Africa_+18382+4622,Bouira,Algeria,Africa,3.894669172700686,36.37443467380854,0.8085614421750397,6.079646017699115,1.0
Africa_+18408+4755,Bou Saada,Algeria,Africa,4.174784072644942,35.22609840004497,0.8106554977594632,6.176991150442478,1.0
Africa_+18410+4796,'Ain el Melh,Algeria,Africa,4.161829762546559,34.84544052777888,0.8080743768155104,6.053097345132743,1.0
Africa_+18414+4625,Chorfa,Algeria,Africa,4.304788321082234,36.36961658003939,0.9353075801266116,10.31858407079646,1.0
Africa_+18422+4582,Arhribs,Algeria,Africa,4.30771682241771,36.78178995841261,0.9384417984156972,10.469026548672566,1.0
Africa_+18436+4613,Akbou,Algeria,Africa,4.550769354062489,36.48648024537794,0.9499333797355076,10.831858407079649,1.0
Africa_+18439+4871,Sidi Khaled,Algeria,Africa,4.4500564296142855,34.18821305097688,0.8973042370608741,10.176991150442475,1.0
Africa_+18440+4702,M'Sila,Algeria,Africa,4.53874589453864,35.70941176625066,0.975515947467167,13.283185840707963,1.0
Africa_+18444+5033,Guerara,Algeria,Africa,4.490995969178637,32.79198141929703,0.7279644084275186,5.619469026548672,0.991150442477876
Africa_+18459+4600,el hed,Algeria,Africa,4.742007223927964,36.61317902826966,0.969127988748242,15.336283185840708,1.0
Africa_+18464+4658,Bordj Bou Arreridj,Algeria,Africa,4.769503468708283,36.07287559161521,0.969047619047619,15.610619469026547,1.0
Africa_+18484+4583,Bejaia,Algeria,Africa,5.046478293405173,36.73616215157667,0.9751851851851852,12.72566371681416,1.0
Africa_+18488+4617,Barbacha,Algeria,Africa,5.066766752935537,36.4728252389483,0.9750460405156536,12.539823008849558,1.0
Africa_+18492+4844,Ouled Djellal,Algeria,Africa,5.061891897762487,34.43172566585865,0.9074443550549744,10.663716814159292,1.0
Africa_+18506+4679,Ain Oulmene,Algeria,Africa,5.308654732994504,35.904984854138206,0.9663947885939036,11.336283185840708,1.0
Africa_+18508+4595,Bejaia,Algeria,Africa,5.253544069992836,36.62751349594664,0.971656050955414,13.469026548672566,1.0
