city_id,city_name,country,continent,mean_monthly_acquisitions_2017_2026,score_component_mean_acquisition,s1_ri_score,mean_monthly_acquisitions_plus1,score_component_mean_acquisition_plus1,s1_ri_score_plus1,s1_ri_delta_plus1,mean_monthly_acquisitions_minus1,score_component_mean_acquisition_minus1,s1_ri_score_minus1,s1_ri_delta_minus1
Africa_+18440+4702,M'Sila,Algeria,Africa,13.283185840707963,1.0,0.975515947467167,14.283185840707963,1.0,0.975515947467167,0.0,12.283185840707963,1.0,0.975515947467167,0.0
Africa_+18444+5033,Guerara,Algeria,Africa,5.619469026548672,0.4682890855457227,0.7279644084275186,6.619469026548672,0.551622418879056,0.748797741760852,0.02083333333333337,4.619469026548672,0.38495575221238937,0.7071310750941853,-0.02083333333333337
Africa_+18459+4600,el hed,Algeria,Africa,15.336283185840708,1.0,0.969127988748242,16.336283185840706,1.0,0.9691279887482419,-1.1102230246251565e-16,14.336283185840708,1.0,0.9691279887482419,-1.1102230246251565e-16
Africa_+18464+4658,Bordj Bou Arreridj,Algeria,Africa,15.610619469026547,1.0,0.969047619047619,16.610619469026545,1.0,0.969047619047619,0.0,14.610619469026547,1.0,0.969047619047619,0.0
Africa_+18484+4583,Bejaia,Algeria,Africa,12.72566371681416,1.0,0.9751851851851852,13.72566371681416,1.0,0.9751851851851852,0.0,11.72566371681416,0.9771386430678467,0.9694698459521469,-0.005715339233038241
Africa_+18488+4617,Barbacha,Algeria,Africa,12.539823008849558,1.0,0.9750460405156536,13.539823008849558,1.0,0.9750460405156537,1.1102230246251565e-16,11.539823008849558,0.9616519174041298,0.9654590198666863,-0.009587020648967326
Africa_+18492+4844,Ouled Djellal,Algeria,Africa,10.663716814159292,0.8886430678466076,0.9074443550549744,11.663716814159292,0.971976401179941,0.9282776883883079,0.02083333333333348,9.663716814159292,0.8053097345132744,0.8866110217216412,-0.02083333333333326
Africa_+18506+4679,Ain Oulmene,Algeria,Africa,11.336283185840708,0.9446902654867256,0.9663947885939036,12.336283185840708,1.0,0.9802222222222222,0.01382743362831862,10.336283185840708,0.8613569321533924,0.9455614552605703,-0.02083333333333326
Africa_+18508+4595,Bejaia,Algeria,Africa,13.469026548672566,1.0,0.971656050955414,14.469026548672566,1.0,0.971656050955414,0.0,12.469026548672566,1.0,0.971656050955414,0.0
Africa_+18516+4737,Barika,Algeria,Africa,11.1858407079646,0.9321533923303834,0.9633278803765826,12.1858407079646,1.0,0.9802895322939866,0.016961651917404064,10.1858407079646,0.8488200589970499,0.9424945470432491,-0.02083333333333348
